idx,T,quality,v0,w0,tc_real,tc_twin,dtc,air_com_dev_mm,air_ang_dev_deg,contact_frames_real,contact_frames_twin,stop_dist_real,stop_dist_twin,e_z_real,e_z_twin,rest_offset_w
303,94,fit,1.037469010157219,4.366763338921451,17,17,0,0.2307446439645421,0.06152966287732231,58,56,0.21669545769691467,0.1886336703440668,0.24038209,0.17594875239350558,0.3028470297702562
304,95,fit,1.0290929936489845,4.1566120389922965,18,18,0,0.3780614031376771,0.10843443289783065,59,59,0.22203953564167023,0.20786824554983027,0.1281943,0.0,0.13953882132895642
305,102,fit,1.091969503520087,5.244521548500298,17,17,0,0.2546671692337949,0.2592468256423091,66,71,0.261505126953125,0.2859153953719211,0.21539335,0.0,0.3229371928881204
306,88,fit,1.082264251509059,5.235075128401485,8,8,0,0.1329284528469944,0.14666353392276413,62,68,0.24810285866260529,0.2628728107020631,0.19414267,0.07454866106220313,0.17828046191090494
307,101,fit,1.002117490586284,4.830066465280499,16,16,0,0.2540812699395698,0.1441097896427033,66,65,0.2555769681930542,0.240610996850116,0.17647113,0.0,0.47271566765667644
308,102,fit,1.058051869313687,4.446665887272967,17,17,0,0.263807874142278,0.23494909164646868,66,85,0.24894015491008759,0.2533306966388549,0.25708938,0.209804804161486,0.025808644906055205
309,102,fit,1.0759412114093259,4.800689097071236,20,20,0,1.0634001269849038,0.4134905407014799,65,60,0.2723948657512665,0.21301552560036477,0.25079194,0.08676409067072001,0.5875337769836564
310,100,fit,0.903992473413318,4.652243916157492,19,19,0,3.118399038531589,6.576231533721596,62,45,0.196242555975914,0.13174481418373374,0.2642019,0.07088077998907097,0.6683434152569827
311,94,fit,1.0217966601618056,2.2637130200861915,19,19,0,0.5798481185236457,0.35056722969844945,57,52,0.20672330260276794,0.16581255423715735,0.23454867,0.11490801501073629,0.39758304115997223
312,101,fit,1.1492454645021897,3.5730299434791433,16,16,0,0.22863047215430246,0.08049756439355588,66,67,0.26287829875946045,0.2550083069462356,0.019599074,0.0,0.09859733072353388
313,98,fit,1.1200152603567277,3.3078959528020215,14,14,0,0.3158461670984118,0.1933527071122884,66,64,0.2646794021129608,0.23745312694501527,0.19166712,0.10401221690424087,0.4521431559134148
314,91,fit,1.1705469329024165,3.8363973856444322,12,12,0,0.5731999787969426,0.24237475541034548,62,69,0.25395798683166504,0.2711859562319289,0.15321542,0.0,0.2100523822002415
315,107,fit,1.2548655967722981,2.9098808426669005,15,15,0,0.5320339217246915,0.3749695252466968,74,79,0.3280739188194275,0.3296779691739784,0.05913843,0.0,0.041645205262109485
316,122,fit,1.0920925628128275,0.9867814243923817,12,12,0,0.21416191713471464,0.08357172482688804,92,77,0.3521274924278259,0.32140628972983815,0.4128907,0.0,0.3189975786640788
317,101,fit,1.189731288957088,3.6256356569642736,18,18,0,0.3440938908450497,0.28279588344992096,64,71,0.26658129692077637,0.28528398868709703,0.080781214,0.0,0.23116939387603225
318,98,fit,1.1481315271156343,2.794234363006986,16,16,0,0.23688325197001298,0.30589143156788506,63,61,0.25777050852775574,0.22250694950113642,0.0,0.0,0.3379489021527659
319,238,fit,1.2664203233749514,4.855421793407802,14,14,0,0.2829027273701226,0.08706190364161141,79,84,0.36815953254699707,0.3801074626197088,0.28364143,0.013234982805587192,0.201299533790214
320,108,fit,1.2140042384165344,5.735481249496186,12,12,0,0.761101423360213,0.13588699439094254,78,88,0.363707959651947,0.41098420852598466,0.0,0.0,0.4893209457874899
321,96,fit,1.0703906936018568,1.2970005763091657,16,16,0,0.20533402572066414,0.16957984643372728,62,80,0.25158628821372986,0.31892168633251594,0.0,0.0,0.6542552526233053
322,104,fit,1.0651295745503788,1.1911525372342324,13,13,0,0.35918805251195857,0.5366920420595456,72,78,0.3049487769603729,0.329362962124406,0.0,0.0,0.2354634667175584
323,98,fit,1.2671290684840697,2.378002710168373,9,9,0,0.3112244360805581,0.3135313174584279,71,82,0.32422494888305664,0.36348203300788035,0.0,0.0,0.3906984698002003
324,102,fit,1.0951803519151262,5.708567479976697,16,16,0,1.0914196407309271,0.49247437852110854,68,62,0.2862299680709839,0.2284547897736687,0.3022567,0.21198147700132677,0.584621786654793
325,91,fit,1.006195364370139,3.309262979652827,16,16,0,0.4283222731010038,0.15377648598346785,56,55,0.209003746509552,0.18429292535371014,0.020425983,0.009614830838037117,0.2643907986363867
326,97,fit,1.0589609689658614,0.9839379304719952,18,18,0,0.31926971189336306,0.2089758192660281,59,56,0.2185087352991104,0.19131744076637755,0.18807462,0.09586423671276664,0.2646289988315712
327,93,fit,1.0894508039622606,4.020533093162664,15,15,0,0.2607381197249378,0.105330706046319,60,64,0.23887962102890015,0.24073675604670788,0.0,0.0,0.04800021384159654
328,104,fit,1.1322359382722678,4.664280120681994,15,15,0,0.5166855107742014,0.18658240796979864,70,73,0.2982460558414459,0.29774265299243363,0.27875316,0.04743994931731565,0.02701469991988095
329,94,fit,1.1270173673864143,4.049502738618766,16,16,0,0.49417447087805466,0.23794777543682227,60,78,0.2442576289176941,0.3069347873579887,0.13798828,0.0,0.6194544409790191
330,99,fit,1.0474737961345302,3.8997843766619757,17,16,-1,0.5039062812056616,0.2280581149740718,63,63,0.23980852961540222,0.22865348881019287,0.26756856,0.1355695750976037,0.17333075618284005
331,106,fit,1.2391709719838937,3.843231903970563,13,13,0,0.21152328439070125,0.0920328303660706,74,77,0.33403098583221436,0.33066095865697326,0.0,0.0,0.14968516648477298
332,113,fit,1.1336980020008878,5.017503545710751,17,17,0,0.40139296528830437,0.05985731224487252,76,66,0.2984939515590668,0.2507210778345331,0.26694572,0.2322552223501107,0.5561126730065791
333,117,fit,1.2382956906532412,4.8217975731423035,15,15,0,0.4893950546782871,0.1675354361173449,83,79,0.3832080066204071,0.3382227386688237,0.36947915,0.2686388969259746,0.4408128057385622
334,114,fit,1.3114511734843333,3.1017005839190115,13,13,0,0.22108933244868115,0.07913162277927094,83,81,0.3965451717376709,0.3550188089684081,0.3331394,0.24247133729060513,0.4598786547076441
335,90,fit,1.0778940242776114,2.674998677406174,16,16,0,0.21873093321319007,0.12529748920574163,55,59,0.2035822868347168,0.2089849664281554,0.0,0.0,0.05536789726586787
336,105,fit,1.2528154301163403,4.565418304241261,9,9,0,0.09810049777051562,0.07138266123616212,77,81,0.35603779554367065,0.35689037495064646,0.25974107,0.1904179626012745,0.3135717877365604
337,111,fit,1.154952507633327,4.878771336014453,14,14,0,0.22188180788262982,0.21683645159547985,78,74,0.31478455662727356,0.30367019004259704,0.3304222,0.12862811072276295,0.2039148612485283
338,104,fit,1.209770610740164,4.17038525729084,15,15,0,0.4125341034211494,0.45310132013708965,70,74,0.307149201631546,0.3048982822868006,0.1802539,0.025721979798287397,0.03228033421266556
339,109,fit,1.286507616984224,3.804703166416492,14,14,0,0.2161661179938863,0.14221417071867698,76,80,0.35240161418914795,0.3520170520686705,0.2819141,0.08666252652724393,0.0828257652326038
340,88,fit,1.0990594121652992,3.6520899409695784,8,8,0,0.07597286859902162,0.062274709074679996,61,63,0.23908136785030365,0.23432337331549785,0.026083412,0.0,0.11252286394925107
341,105,fit,1.1633936708535555,4.09453183226692,11,11,0,0.39261776303125795,0.11913674254622099,76,71,0.27709856629371643,0.274454443616129,0.21990126,0.23568118247424422,0.4989948079926579
342,108,fit,1.1257831512287828,3.0770818170034047,18,18,0,0.34940575606491225,0.1535357536761883,70,70,0.2905281186103821,0.27984710138557894,0.084943675,0.0,0.10348566397632157
343,97,fit,1.0604361771663127,4.192694423055076,13,13,0,0.21257242473689877,0.05233442108300953,66,65,0.2596164345741272,0.2394329574529555,0.23147579,0.1898193557697734,0.18921526827524396
344,106,fit,1.2956851126780973,4.306570391096907,7,7,0,0.27124570073250803,0.08145571855201333,80,89,0.3800172805786133,0.42221108152017256,0.0,0.0,0.4471656746342924
345,99,fit,1.2176377415973276,1.596266523480895,15,15,0,0.3670846783626686,0.30420213991076606,66,70,0.2819570004940033,0.2780027142862027,0.13661595,0.10923383784232239,0.042446534134769336
346,104,fit,1.1809869166705058,3.0452444876078406,16,16,0,0.3309999573770419,0.2525850604731992,69,66,0.2874376177787781,0.2526964267641061,0.1182285,0.0,0.3422892080734641
347,93,fit,1.069888392187876,2.2802021651455333,18,18,0,0.3302336335733325,0.3535141083698379,57,59,0.21985822916030884,0.2068655990177015,0.0,0.0,0.1263110634351183
348,105,fit,1.2231120659357941,3.0981210847134006,20,20,0,0.5266922828887216,0.3712947189992147,66,69,0.2954782247543335,0.2717142388295412,0.21377128,0.16249749349046155,0.23681534079676758
349,107,fit,1.3449086005924409,4.404875106653258,8,8,0,0.10259009021190939,0.05769894985029798,80,84,0.38462522625923157,0.38172202195731236,0.16696705,0.0,0.1355798938077545
350,107,fit,1.2528648087162084,5.967330798638833,13,13,0,0.5066502205599239,0.08484138928071336,75,85,0.35805732011795044,0.391785337565789,0.0,0.0,0.321631460436794
351,104,fit,1.2509090045672795,1.9472600647638265,15,15,0,0.302667680085185,0.27344339053876177,71,67,0.3218032717704773,0.2569518239205889,0.23353992,0.04241314702590633,0.6414701643789043
352,118,fit,1.3042446068090225,3.2361735743299644,18,18,0,0.32417294474471614,0.16891582277922657,80,78,0.3704792559146881,0.330635499451726,0.062133744,0.02673863747647387,0.402624502842855
353,88,fit,1.0183922386341095,2.5780281969170087,12,12,0,0.171245106918483,0.09081150682528087,57,58,0.21398667991161346,0.20419963067296817,0.07968489,0.0,0.11116410141969767
354,93,fit,1.0051419276726608,3.261013280562579,16,16,0,0.26605431858851286,0.13163463763133273,58,56,0.20407092571258545,0.18689595538294818,0.0,0.0,0.16390541159044764
355,96,fit,0.9610085816077114,3.815048987973707,12,12,0,0.13591266896854062,0.06036838936051138,64,60,0.2064708173274994,0.20220019738922573,0.21480134,0.1842053427394773,0.044526210382094755
356,87,fit,1.0599187340676992,2.2712573083121432,10,10,0,0.15796008093077854,0.07973035380947827,59,60,0.2202834188938141,0.2125821192157813,0.10095397,0.07203430451949121,0.06952569016469501
357,99,fit,1.1166826738454374,3.1122876517987654,13,13,0,0.26864821652371224,0.10025784885443585,68,67,0.26965534687042236,0.25555634140046596,0.12003305,0.0810638975771874,0.14178739700413176
358,97,fit,1.2256005046677705,4.358903280532076,11,11,0,0.18576437486787145,0.05704634381831316,67,72,0.2775404751300812,0.2884526595994196,0.2894726,0.1255742499262784,0.14982135714273384
359,90,fit,1.1489268401375297,2.7373894258366644,13,13,0,0.23296936307082974,0.1754391823099627,59,66,0.22909848392009735,0.24810481624668196,0.0,0.0,0.18180430074752765
360,97,fit,1.1521378275708551,3.8937027107410884,10,10,0,0.1134311617643115,0.061167228569338816,69,69,0.28637367486953735,0.27100761419328856,0.31326875,0.24618745216051455,0.4783601259912513
361,92,fit,1.0933784566199793,4.048198433513082,11,11,0,0.19689962718715504,0.12557582759044375,63,68,0.2537374496459961,0.26436888042396645,0.1300707,0.0,0.10298388401693481
362,129,fit,0.9950184278455076,1.12948104619803,35,35,0,0.8998499922082471,0.7551274127478076,75,68,0.293748676776886,0.25683653723169303,0.0650718,0.0,0.6668206994410749
363,105,fallback,1.2446191310882568,7.389613808470469,3,3,0,0.3867323907514239,0.015951907364072822,83,82,0.38753604888916016,0.3676823784961463,0.0,0.0,0.20820792835760643
364,104,fit,1.1577002171992468,4.438288598662635,14,14,0,0.27680431577321046,0.27600013523258915,71,81,0.309291809797287,0.35479319420782984,0.060809977,0.0,0.4429050628161782
365,115,fit,1.2395148020115778,1.3341562035637482,15,15,0,0.27417802973646704,0.06805011206885057,81,79,0.37167075276374817,0.3385063212264059,0.36098444,0.19529284779061443,0.36887545688835016
366,103,fit,1.313656285373486,3.5768453015860397,13,13,0,0.24687658288132105,0.1044540974725078,72,78,0.32975155115127563,0.33756658932017974,0.1560267,0.0,0.15167760979298223
367,114,fit,1.335016549118774,2.7712320334999365,14,14,0,0.3099956611114855,0.10144052731029105,81,83,0.38956087827682495,0.3749810771555809,0.071191736,0.0,0.15409341768854676
368,101,fit,1.2967506698807245,1.3986930347242166,14,14,0,0.2607161683605814,0.20933862211476315,68,77,0.3006303608417511,0.32856452711027884,0.15890956,0.00019081311925994994,0.34615177640043704
369,101,fit,1.2047288973313783,4.270950065860174,14,14,0,0.351620694272665,0.10500785950459317,69,73,0.2951063811779022,0.29775641080977033,0.2944967,0.18898949998759207,0.08104914079365964
370,94,fit,1.0538224918224752,3.8283638935541133,15,15,0,0.22149048417231393,0.08610832984603735,61,63,0.23761755228042603,0.22455898464889046,0.2683707,0.2033169985717909,0.14050146912328756
371,107,fit,1.1769832978012058,6.00660114814659,14,14,0,0.5162083291166272,0.13759745415552205,75,93,0.34134578704833984,0.41519383919506614,0.0,0.0,0.7106110119607039
372,101,fit,1.113793829126339,6.241775801597862,15,15,0,0.4754102801153604,0.0681074172950105,68,86,0.29944294691085815,0.3615517312280338,0.0,0.0,0.5902694853070838
373,99,fit,1.0970371635430394,4.774307466795685,11,11,0,0.15356158212972945,0.04371571121380492,69,66,0.27301451563835144,0.24340824623079038,0.31414476,0.22629232657973497,0.32003051385270104
374,111,fit,1.2457071952251169,4.392767993063396,14,14,0,0.18514839280911433,0.12674005590021747,79,82,0.36682918667793274,0.3666280596968822,0.0,0.0,0.22649362315630797
375,126,fit,1.1941790116306017,6.792405753346618,15,15,0,0.4334751302850447,0.2398929290556347,90,87,0.40952107310295105,0.40045827281698665,0.0,0.0,0.4254796836867893
376,95,fit,1.1231765106258726,4.339686877746099,13,13,0,0.26900177395942415,0.09089363994059321,64,67,0.2639803886413574,0.2603174232244167,0.0,0.0,0.0689148814990631
377,98,fit,1.21942565110684,3.5703871879294042,12,12,0,0.36168428781774037,0.13096262550753088,68,74,0.2911812365055084,0.30399070610061807,0.0,0.0,0.15491759690202273
378,113,fit,1.2040210051015923,2.4141212658043694,15,15,0,0.24498195869745162,0.1077641201103262,79,70,0.3258521258831024,0.27270406002400266,0.25420558,0.10576973812857213,0.5460560797988565
379,94,fit,1.1257878704822772,3.458610574290151,14,14,0,0.43129259709083284,0.18017573628508463,61,63,0.23674245178699493,0.23439449199920406,0.06519702,0.0,0.029575341128688305
380,110,fit,1.1493780532815672,4.698752641114268,13,13,0,0.2225694858322553,0.12379883375441113,78,83,0.35357266664505005,0.37194967799386924,0.0,0.0,0.2110391579131338
381,97,fit,1.0795156266730859,3.8584005976756504,16,16,0,0.41086192747269495,0.19394866234949268,62,58,0.22630929946899414,0.20149641076898137,0.03455651,0.0,0.2637617014358714
382,100,fit,1.053760004623499,3.1938464037423864,20,20,0,1.8740976465338217,4.79346785759009,61,59,0.2339777946472168,0.21005446819124532,0.09267977,0.07203763555046572,0.24395672218466163
383,98,fit,1.0534990631179812,5.268051041582189,18,18,0,0.7262258910334667,0.23437693645990543,61,71,0.23647649586200714,0.2823624255332008,0.25131735,0.03713308064905959,0.4373261128929882
384,91,fit,0.8930694716572184,4.637626524484909,19,19,0,1.4690739438975478,1.335252953504067,53,48,0.17516876757144928,0.14743815586768882,0.11775547,0.0,0.27742373930160436
385,94,fit,1.1539084488140445,3.3348481129282974,14,14,0,0.22769127206908701,0.09062804513902865,61,64,0.24071365594863892,0.24090517411814916,0.0,0.0,0.01294940260697368
386,103,fit,1.1486489862607485,4.727692594114088,19,19,0,0.7312697401708023,0.22595963090804896,66,70,0.2685161828994751,0.274017806823407,0.30425495,0.10843529172635727,0.2428187544886669
387,92,fit,1.0700900168275702,4.7866739437207,12,12,0,0.3736417860716701,0.1036253274092495,63,62,0.2519139051437378,0.2241195902251882,0.2449215,0.03952400668086147,0.2608428923120023
388,107,fit,1.1002966326437558,3.924406965536292,19,19,0,0.6012945165291959,2.7074050219658816,69,80,0.29235196113586426,0.3502565787578228,0.031602874,0.0,0.5973004658522151
389,98,fit,1.091782785848433,2.7357706245181515,18,18,0,0.5821642640374648,0.4492066741418703,62,61,0.25379449129104614,0.2184947838046389,0.0,0.0,0.34479075145539856
390,100,fit,1.1367409907345645,4.713722955831216,12,12,0,0.19194662563225623,0.04071178408166989,70,70,0.29476475715637207,0.2799045016256779,0.0,0.0,0.20113125790862627
391,102,fit,1.1475886519171086,6.154303044801621,8,8,0,0.29803535023713945,0.03339145544523142,75,70,0.32016265392303467,0.27759399563029047,0.2801719,0.02662425485694633,0.4148288647652367
392,108,fit,1.1484260651679288,6.744552637168005,15,15,0,0.9988318176347057,0.21949379050543225,75,86,0.3330768048763275,0.3957254869952536,0.0,0.0,0.6312413916404164
393,106,fit,1.1880017768972326,4.752720637218994,8,8,0,0.257705221801762,0.06077377786145224,79,74,0.3534463346004486,0.3035830833621533,0.21905303,0.2563204992306177,0.504420674391332
394,105,fit,1.1576966259609087,5.3515523791651045,8,8,0,0.06727388548127039,0.04262591712084501,77,74,0.34107154607772827,0.30237157513042107,0.26143995,0.17238380792596456,0.37392469369540926
395,104,fit,1.1810567351050212,3.072318477515911,16,16,0,0.3400095923945867,0.3643796039061676,70,70,0.30932188034057617,0.2806512138516332,0.048321724,0.0,0.27771614363338654
396,93,fit,1.1110890906546769,6.134132830079109,10,10,0,0.173285517680732,0.029365759529431233,64,70,0.25288358330726624,0.27478893663008336,0.28104404,0.04088908861927262,0.21091408465205472
397,108,fit,1.3214255594678772,3.691108973516929,10,10,0,0.1586733617638133,0.07858739924225228,79,87,0.38948944211006165,0.40293840773841,0.13719964,0.12868224837113607,0.16215477477053533
398,97,fit,1.166219914798776,1.957803008917548,10,10,0,0.1283663803423639,0.034251145081084754,69,79,0.29719796776771545,0.33833621961113564,0.018832548,0.0,0.396606386498745
399,100,fit,1.2277586904469653,2.984822479616358,15,15,0,0.23904092191557574,0.15479722289388292,66,69,0.2835344076156616,0.2692292760104129,0.23389398,0.11964829197564139,0.17077921030168353
400,106,fit,1.2936020162919422,5.1281704699937585,11,11,0,0.19988790550609614,0.07158535466327469,77,81,0.36566516757011414,0.35730428764223543,0.27653816,0.06590243334035345,0.24930212233584023
401,91,fit,0.941174816262799,3.117035864815726,18,18,0,0.5624305694604919,0.3580466391407316,54,52,0.18879136443138123,0.166928312351893,0.15310334,0.1144510035512614,0.22196326668228972
402,100,fit,1.20575878664032,4.9076918150167925,9,9,0,0.2131789965907049,0.1791560329249104,73,76,0.3238517642021179,0.32272871149993887,0.0,0.0,0.053521718603906344
403,104,fit,1.1625137402128853,4.308072031465274,14,14,0,0.28727633942323255,0.149724576990231,72,70,0.30521729588508606,0.2769318586837589,0.3084726,0.20527409539664532,0.26711104701661575
404,106,fit,1.2343111939955282,4.069407294961452,14,14,0,0.5109659478829041,0.12059664027373082,72,79,0.3159884214401245,0.3426376632701477,0.15062554,0.0,0.25434794913916875
405,93,fit,1.0987518265026999,2.762201612226675,16,16,0,0.25733073107244697,0.2054196352814174,59,62,0.23110701143741608,0.2245383503228343,0.0,0.0,0.06486439977160625
406,102,fit,1.2830608714126996,2.8426735370280922,13,13,0,0.4688950089292432,0.1519054401178195,71,79,0.3191177248954773,0.34590328222376265,0.006968005,0.0,0.3032890572234598
407,102,fit,1.1257828769193206,2.7908604802930643,17,17,0,0.3486444646680399,0.08557323053041041,65,63,0.2628268301486969,0.23318882519670936,0.0,0.0,0.2890392967035104
408,99,fit,1.123811750151103,3.577129666828179,15,15,0,0.20719535850816165,0.27556709186823336,64,63,0.2532323896884918,0.23167223461257863,0.03798089,0.0,0.25024485539297736
409,106,fit,1.1396571816185335,4.620683163996948,18,18,0,0.4561103960831501,0.1398098987854562,70,70,0.2847926616668701,0.2780322351223135,0.018234113,0.0,0.09610238959424118
410,114,fit,1.1966258009215394,4.010135315141138,20,20,0,0.4868178748060139,0.16474314331055886,75,70,0.32574227452278137,0.2810300207437409,0.15846388,0.05616867286531224,0.474634475316149
411,106,fit,1.04014331139117,5.516370180834303,18,18,0,0.5065925955172266,0.20413391402033168,70,71,0.28835198283195496,0.28165893943083664,0.0,0.0,0.0929132552463332
412,117,fit,1.1541076748153267,6.8030810544442675,11,11,0,0.4315760909477187,0.05493202211261824,86,81,0.3837498426437378,0.3538306261499803,0.049474537,0.0,0.32353370761762434
413,96,fit,1.0703909044216413,1.2969992891554203,16,16,0,0.2053255112802606,0.16957776699177132,62,80,0.25158628821372986,0.3189228649268637,0.0,0.0,0.6542706153731846
414,104,fit,1.0651297175413936,1.1911517378470013,13,13,0,0.3591976401322117,0.5366996460058402,72,78,0.3049487769603729,0.32938239708925815,0.0,0.0,0.23557281275675376
415,98,fit,1.2671292493620445,2.378001660363757,9,9,0,0.31125522216214,0.31353230731856807,71,82,0.32422491908073425,0.3634856422406772,0.0,0.0,0.39079113708948404
416,102,fit,1.0951803899099672,5.70856746898124,16,16,0,1.0914156381079987,0.49247439951522215,68,62,0.2862299680709839,0.22845480561608786,0.3022567,0.21198149422468654,0.5846214069326698
417,98,fit,1.0355683005994136,6.484631533616376,11,11,0,0.101860712929123,0.1045658641506592,69,74,0.29756760597229004,0.3039769664961028,0.0,0.0,0.18871341379800477
418,117,fit,1.0425454623975852,6.115773126156547,18,18,0,0.8429191253130212,0.23382349060335952,80,68,0.3335665166378021,0.26193299994331065,0.0,0.0,0.6978554943505209
419,100,fit,1.090056329895311,4.899022098266336,12,12,0,0.22574623338712485,0.2341433103303141,70,78,0.3021358847618103,0.3308348179910884,0.0,0.0,0.4173705491392244
420,97,fit,1.0184321689740443,3.170887735212129,18,18,0,0.3345302359698181,0.5204675657262745,61,62,0.22191207110881805,0.22376671198268885,0.30570537,0.0,0.04385776694404673
421,120,fit,1.2076669567481595,5.321579418456709,17,17,0,0.27399672052088025,0.21909669956752775,84,88,0.3852129578590393,0.4075532812563305,0.0960333,0.0,0.22060660951580782
422,109,fit,1.1999740930447282,6.272303329301894,12,12,0,0.4343625898078955,0.07661031806021598,79,84,0.3552643656730652,0.3805661440659823,0.0,0.0,0.28292573338310123
423,111,fit,1.2891015299130397,3.8449550612988888,18,18,0,0.3725727808211594,0.17240043868044283,75,80,0.34402474761009216,0.35333059922962873,0.2933959,0.053624681595492454,0.14015608887576386
424,93,fit,1.0641613852042708,2.502264989339283,19,19,0,0.517758781585894,0.20777833924419195,55,60,0.2214217633008957,0.21363493618804993,0.21658443,0.0,0.12304599791284766
425,91,fit,1.040610605193493,2.799310903515438,17,17,0,0.2338885075565018,0.04181805059979977,56,63,0.2106562852859497,0.23090205070130262,0.12859412,0.0,0.19327994696875395
426,97,fit,1.073811261668496,1.2630655155344428,21,21,0,0.44708474155907824,0.3633829854552362,57,64,0.21465136110782623,0.23468692654180848,0.08446737,0.0,0.24606065199559715
427,115,fit,1.3047178364053558,4.620932353624586,10,10,0,0.19191697446399136,0.17229080623338708,87,86,0.4078141152858734,0.39688579183669365,0.23574601,0.0,0.623472877365526
428,96,fit,1.2320515195716386,4.020144366205916,8,8,0,0.12016650976165337,0.08242950236499876,71,77,0.31935757398605347,0.327588015396962,0.2659574,0.10495712799097501,0.08100121012132927
429,106,fit,1.346927753782476,6.433663004228778,5,5,0,0.26166834182918236,0.0456388995868243,83,93,0.41477715969085693,0.45405836838809654,0.21069461,0.08383935796232228,0.38574448067727
430,102,fit,1.190692951874297,3.1179627361806195,16,16,0,0.2948577280587789,0.1350694094318094,66,71,0.27505433559417725,0.28647148657316074,0.18920577,0.08314158968512886,0.12097821952658235
431,104,fit,1.124988485574673,4.413396929196075,14,15,1,0.3705577885409275,0.16584455562565653,70,69,0.2886941432952881,0.27038874224328874,0.26878446,0.15317518957060622,0.24305309282916313
432,96,fit,1.0354601519513618,4.6538186140646305,14,14,0,0.12806417826023178,0.06820239095816055,64,60,0.2453627586364746,0.21226389987037275,0.3132762,0.18529091358543076,0.3201272079586525
433,95,fit,1.0211399866452566,5.0600525428142475,14,14,0,0.40916735241703717,0.3304763569508072,62,66,0.23938636481761932,0.2522594146321555,0.0,0.0,0.1401652841145278
434,100,fit,0.9661823479254177,2.6632862012374874,21,21,0,0.4934114692797257,0.3744474794870432,60,61,0.2117273360490799,0.2167804737705584,0.0,0.0,0.15350254188327572
435,105,fit,1.1516126092579715,4.24302570147301,19,19,0,0.5839500365210888,0.23903834047142827,67,72,0.2764396369457245,0.29074205356470223,0.0,0.0,0.1453253433024691
436,120,fit,1.208580796647939,3.1443433132082617,18,18,0,0.4981709915298784,0.21339759884736192,83,81,0.39250946044921875,0.3567291456981602,0.027952626,0.0,0.3417102758121968
437,97,fit,0.9951504048481793,4.608325946560416,15,15,0,0.4458099516246278,0.33398292889637476,63,57,0.2206590175628662,0.19381168818068917,0.19016759,0.14281525056147298,0.5527410997871307
438,118,fit,1.1356618807749232,2.622078194579436,21,21,0,0.36038004587249245,0.19322111026769198,79,76,0.35535740852355957,0.3193948627340967,0.2137476,0.0,0.4411438272079829
439,102,fit,1.1997395824805128,4.873923131498177,13,13,0,0.3252171673080261,0.10434162235522382,71,83,0.3155277371406555,0.3716317623547116,0.0,0.0,0.536863575800176
440,96,fit,1.106302105998825,4.734943667292945,11,11,0,0.22563958064615422,0.04541904918816492,66,68,0.2648017406463623,0.26258312814315765,0.0,0.0,0.05218448940140867
441,108,fit,1.221715711553486,5.70420766785953,11,11,0,0.25423296969413045,0.09955398949054808,77,78,0.3576728105545044,0.33586198361866637,0.33609712,0.25918754447379877,0.23688799292230456
442,100,fit,1.278233600362564,4.352786671166762,9,9,0,0.0864143765692159,0.05267907103086089,72,82,0.34077659249305725,0.36630252208127917,0.09194217,0.0,0.24310995362440088
443,99,fit,1.1295750509382152,4.175055521020738,17,17,0,0.41300876015750143,0.3641801839638305,62,67,0.2520867884159088,0.2557230454940298,0.18974248,0.018647552699917216,0.05658876806101572
444,100,fit,1.0925040723010477,4.484622025386712,15,15,0,0.486549144320331,0.11685082890712037,67,65,0.2720962464809418,0.24422371349152533,0.0,0.0,0.2665992780179332
445,103,fit,1.171573038895502,3.3189798105897426,21,21,0,0.5397005047803395,0.11165803322198815,63,65,0.2556195557117462,0.24669078573151393,0.0,0.0,0.09328117345820344
446,100,fit,1.0546435968535608,6.094529460700778,17,16,-1,0.7871377892125856,0.6188790818158615,64,69,0.26114723086357117,0.26863541724534623,0.18194585,0.0,0.0633885469192059
447,102,fit,0.9315472029443203,5.935120464038766,16,16,0,1.0341689969137358,1.4875132649167144,66,66,0.2529432773590088,0.2496766621784726,0.0,0.0,0.17438219291630422
448,102,fit,1.1171987530040315,5.3982193935443155,16,16,0,0.7391484670031127,1.212729786504682,67,70,0.28281089663505554,0.2757589010342424,0.23817715,0.0,0.1707933146747335
449,114,fit,1.2161714990941048,3.2581844571176797,16,16,0,0.3749146735354263,0.12345489048707911,79,73,0.3375644087791443,0.30091567190623136,0.2784532,0.1576145264485621,0.40740808896573794
450,375,fit,1.3407939109745708,6.74964707953674,13,13,0,0.5285501523346047,0.1466026790657001,91,96,0.46596717834472656,0.48104745014066647,0.0,0.0,0.16094936048845845
451,99,fit,1.1129573783167492,3.397408617489898,10,10,0,0.1941806374159894,0.14865392649647372,71,72,0.2978026866912842,0.28903553425898304,0.09528642,0.01912876842509824,0.27315723101822786
452,87,fit,1.1872792653984414,2.039995629856984,9,9,0,0.15814961148270665,0.06737218475998719,59,64,0.23069939017295837,0.2371051758180548,0.0862066,0.0,0.06654333599240445
453,104,fit,1.1095534333105952,4.7745248620345,14,14,0,0.302288565450292,0.2182833066568251,70,83,0.2696857452392578,0.2745738953848737,0.28918058,0.250219194369445,0.506615931641596
454,229,fit,1.3640889060286345,5.364997759197587,13,13,0,0.7176404830993819,0.29834601311117126,80,91,0.3990793824195862,0.44148762773429473,0.13631599,0.1035372920771306,0.4032364660860566
455,92,fit,1.0317643571597457,2.960056383803287,16,16,0,0.19501369480755573,0.10681839532854262,57,55,0.20548798143863678,0.18418676763173536,0.0,0.0,0.23886724270329723
